date,O,H,L,C,IBH,IBL,vol,u_var,d_var,first,last,PnL
2024-11-19,20567.0,20792.5,20382.5,20739.75,20569.25,20382.5,0.013952910290391972,10738.25,24890.793749999964,2528201,2528516,62.402521492917
2024-11-29,20839.75,21017.5,20805.5,20991.25,20874.0,20812.25,0.01110628763464832,4592.174999999999,14278.862499999921,2539001,2539225,3.588254610705917
2024-12-02,21023.25,21259.75,21004.0,21219.5,21046.5,21004.0,0.011242033201715925,8933.0,13719.499999999904,2540156,2540471,-75.6358049245755
2024-12-13,21837.25,21908.0,21666.5,21801.5,21841.75,21775.5,0.0069373417029190065,17753.01875,4847.799999999928,2552574,2552889,40.080305528530516
2024-12-27,21919.5,21920.75,21498.75,21705.75,21920.75,21844.0,0.0109513343500966,76851.18750000003,30469.387499999943,2564766,2565081,-108.31198420299552
2025-01-03,21259.0,21559.25,21227.0,21534.5,21303.0,21227.0,0.012270397184988166,14490.26875000001,27617.206250000007,2570285,2570600,-89.22466006066679
2025-02-05,21527.5,21742.5,21501.0,21709.5,21556.5,21508.75,0.01278577964907343,4741.343750000028,7439.793749999928,2601335,2601650,7.950294492664398
2025-02-13,21834.5,22075.5,21787.25,22057.0,21900.75,21787.25,0.011417283975181585,6046.831250000019,20932.043749999935,2609614,2609929,56.52311590632962
2025-02-28,20581.5,20778.0,20460.5,20710.5,20664.25,20566.25,0.008466496831106065,5941.137500000004,28204.456250000017,2624553,2624868,21.230160991997764
2025-03-04,20272.75,20632.25,20075.25,20618.75,20398.5,20270.0,0.008133371777974937,18601.825000000023,34068.33125000001,2627313,2627628,23.068497254291287
2025-03-05,20426.25,20711.5,20215.0,20651.0,20469.25,20379.5,0.008079572675559513,20694.43750000003,36027.731250000004,2628693,2629008,22.91590808460569
2025-03-06,20317.5,20513.25,20003.0,20050.75,20385.0,20303.5,0.010006137470069437,13683.981250000035,18707.643749999985,2630073,2630388,28.380179961703107
2025-03-14,19522.75,19707.75,19436.75,19674.25,19533.5,19457.25,0.01426445256441169,4400.543750000019,31179.625000000007,2638353,2638668,-7.134871897647827
2025-03-20,19833.75,20105.0,19756.0,19819.5,19861.5,19780.25,0.015301383993197587,12654.606250000032,17058.262499999928,2643873,2644188,209.80540090715476
2025-04-01,19360.25,19644.0,19261.25,19505.5,19389.5,19311.25,0.017990585775128447,11372.237500000014,32944.35625,2654853,2655168,105.9271342320917
2025-04-08,17823.5,18357.25,17488.25,17671.25,18062.25,17810.0,0.020426584106764754,170772.8625000001,15525.606250000019,2661750,2662065,158.39297680173695
2025-04-10,18906.25,18987.0,17919.0,18460.25,18958.25,18805.25,0.026132064341149175,491850.5750000002,96599.41875000008,2664510,2664825,-250.31493734475225
2025-05-02,19933.0,20266.0,19901.5,20226.0,19945.0,19901.5,0.027614243915683442,14193.843750000238,25210.54374999996,2685210,2685525,27.952134798226325
2025-05-08,20221.5,20337.25,19979.0,20250.75,20229.25,20185.0,0.020663271867701637,14217.081250000241,9892.656249999927,2690730,2691045,189.56518411120487
2025-05-12,20932.5,20965.25,20690.0,20908.75,20965.25,20883.0,0.02089417738754126,4873.950000000234,3801.8562499999603,2693490,2693805,149.99399878298573
2025-05-16,21479.25,21504.75,21320.25,21445.0,21501.0,21462.5,0.01881426995555092,31673.98750000024,8472.249999999915,2699010,2699325,107.97596596791664
2025-05-20,21478.25,21483.25,21354.75,21431.5,21483.25,21446.75,0.014633256269322865,24473.14375000024,2648.2312499999043,2701770,2702085,19.914226292643434
2025-05-21,21337.5,21558.5,21159.5,21271.25,21355.75,21297.5,0.013231645552376846,23004.675000000243,4103.731249999913,2703150,2703465,-46.00242942546174
2025-05-27,21295.75,21480.25,21192.75,21476.75,21310.5,21264.5,0.013257497826952003,7532.1250000002365,14108.012499999943,2708430,2708745,-10.511807022474386
2025-06-02,21269.75,21474.25,21234.75,21445.5,21291.5,21239.75,0.01236307735158867,7737.843750000234,25370.481249999953,2713950,2714265,50.78658651592559
2025-06-03,21513.25,21759.75,21503.0,21717.75,21543.5,21503.75,0.011771583424678109,11087.393750000236,30787.08124999994,2715330,2715645,-53.8187384731209
2025-06-05,21750.25,21935.0,21659.5,21729.0,21782.0,21746.25,0.011098066482821634,9192.59375000024,15506.187499999915,2718090,2718405,137.00420915583345
2025-06-10,21825.0,21931.0,21742.75,21873.0,21865.25,21822.25,0.006776094282527111,3444.918750000239,1230.0499999998874,2722230,2722545,66.28116585693351
2025-06-17,22058.0,22135.0,21940.75,21962.25,22094.25,22045.5,0.00696900451428763,3741.9875000002457,2020.5437499998775,2729129,2729444,10.743632165960662
2025-06-19,21809.25,21825.5,21650.25,21703.0,21825.5,21790.0,0.007616396101155948,8098.356250000239,4214.9187499998925,2731889,2732158,-60.62447754931418
2025-06-20,21908.0,22130.5,21765.0,21839.5,22006.0,21901.5,0.007120218522555363,8690.20625000024,4345.731249999904,2733029,2733344,16.317451483035256
2025-06-30,22899.0,22905.75,22786.25,22821.0,22905.75,22881.0,0.006757357828571692,2020.5187500002326,752.293749999895,2741309,2741624,14.537907826193987
2025-07-02,22696.0,22848.25,22582.0,22825.25,22701.75,22622.0,0.006522474386970948,3660.7687500002307,4618.074999999921,2744069,2744384,-0.737981155867601
2025-07-07,22975.75,23001.75,22833.5,22871.0,23001.75,22961.75,0.007022590989356003,10431.531250000233,8385.68749999991,2747743,2748058,19.13537149840522
2025-07-10,23056.0,23090.0,22901.25,23037.0,23077.0,23046.0,0.006999122697150285,4696.01875000023,3772.206249999901,2751881,2752196,-36.221266802967875
2025-08-04,23058.25,23285.25,23036.75,23268.0,23076.0,23036.75,0.008375062088075964,6378.762500000233,26507.262499999946,2775340,2775655,-72.6046435902681
2025-08-06,23177.0,23396.5,23140.25,23373.0,23196.75,23140.25,0.008443126194732078,9695.125000000236,28877.187499999956,2778100,2778415,-30.833365649639745
2025-09-05,23796.25,23902.0,23505.0,23613.5,23796.25,23768.25,0.007944145799218356,1148.3250000002347,11938.843749999924,2808218,2808533,19.41808646879872
2025-09-08,23777.75,23888.0,23743.5,23782.25,23782.25,23743.5,0.008110458392783055,752.7375000002363,11331.918749999924,2809598,2809913,19.824608756318412
2025-09-11,23943.0,24046.0,23838.0,24032.25,23956.75,23930.0,0.007975286893632692,1053.8312500002362,10399.512499999912,2813737,2814052,31.60122531520028
2025-09-26,24606.5,24747.5,24520.0,24692.0,24654.75,24600.25,0.006598239099590317,8255.393750000236,11390.999999999935,2828914,2829229,10.522095022572103
2025-09-29,24859.0,24975.5,24800.25,24844.75,24890.75,24853.75,0.006644020235158711,3436.2687500002335,8366.549999999941,2830294,2830609,82.0183091415347
2025-10-02,25134.25,25180.0,24993.75,25085.5,25164.25,25130.25,0.005520778570941713,4417.281250000239,1180.793749999892,2834434,2834749,11.524627940183564
2025-10-08,25060.5,25290.75,25042.5,25273.75,25093.0,25042.5,0.006678485793470156,6478.925000000236,8249.362499999916,2839954,2840269,-87.35193033815813
2025-10-13,24763.25,24959.0,24724.5,24926.5,24829.75,24736.0,0.008717201707580441,8348.512500000239,78284.54374999998,2844094,2844409,52.226862504918245
2025-10-14,24617.5,24947.5,24421.0,24899.5,24665.0,24606.25,0.008476148964392608,16292.918750000244,78321.16874999998,2845474,2845789,-155.33422326396976
2025-10-17,24704.75,24973.25,24669.5,24936.5,24802.75,24669.5,0.00806445468821047,8040.143750000249,20077.456249999952,2849614,2849929,17.34182135701667
2025-10-20,25079.75,25354.5,25061.75,25336.75,25095.75,25061.75,0.008683244961550414,8630.668750000252,21633.18749999995,2850994,2851309,-110.54446674429346
2025-10-23,25017.75,25283.25,24937.0,25278.75,25017.75,24940.0,0.009836613889457505,14749.918750000244,29012.856249999917,2855134,2855449,31.75879700094447
2025-11-21,24196.0,24596.25,23927.25,24458.75,24277.75,24180.5,0.0120892953714525,13763.081250000248,87318.29375000013,2884174,2884489,-160.6955790764223
2025-11-24,24553.25,24961.0,24491.0,24914.0,24574.5,24491.0,0.01235080591162088,16963.481250000255,112626.48750000009,2885554,2885869,-175.26738815992576
2025-12-01,25246.25,25495.75,25209.25,25373.75,25299.5,25235.0,0.012606741297227957,7157.231250000243,18659.199999999975,2891342,2891657,44.809122465934706
2025-12-18,25114.75,25412.5,25107.5,25208.25,25285.0,25107.5,0.00866913777787106,11487.956250000241,49183.28125000006,2909282,2909597,25.23960121691198
2025-12-19,25313.5,25600.25,25292.25,25569.0,25383.25,25292.25,0.009114388491689922,14780.606250000248,48329.70625000002,2910662,2910977,-86.18821642805051
2025-12-23,25674.75,25800.5,25608.25,25797.25,25679.0,25608.25,0.008312772808655678,15424.550000000247,45774.04374999999,2913422,2913737,-7.373999435803853
